country,indicator,date,value,unit
united-states,interest-rate,1999-06-01,4.75,%
united-states,interest-rate,1999-06-30,5.0,%
united-states,interest-rate,1999-07-01,5.0,%
united-states,interest-rate,1999-08-02,5.0,%
united-states,interest-rate,1999-08-24,5.25,%
united-states,interest-rate,1999-09-01,5.25,%
united-states,interest-rate,1999-10-01,5.25,%
united-states,interest-rate,1999-11-01,5.25,%
united-states,interest-rate,1999-11-16,5.5,%
united-states,interest-rate,1999-12-01,5.5,%
united-states,interest-rate,2000-01-03,5.5,%
united-states,interest-rate,2000-02-01,5.5,%
united-states,interest-rate,2000-02-02,5.75,%
united-states,interest-rate,2000-03-01,5.75,%
united-states,interest-rate,2000-03-21,6.0,%
united-states,interest-rate,2000-04-03,6.0,%
united-states,interest-rate,2000-05-01,6.0,%
united-states,interest-rate,2000-05-16,6.5,%
united-states,interest-rate,2000-06-01,6.5,%
united-states,interest-rate,2000-07-03,6.5,%
united-states,interest-rate,2000-08-01,6.5,%
united-states,interest-rate,2000-09-01,6.5,%
united-states,interest-rate,2000-10-02,6.5,%
united-states,interest-rate,2000-11-01,6.5,%
united-states,interest-rate,2000-12-01,6.5,%
united-states,interest-rate,2001-01-01,6.5,%
united-states,interest-rate,2001-01-03,6.0,%
united-states,interest-rate,2001-01-31,5.5,%
united-states,interest-rate,2001-02-01,5.5,%
united-states,interest-rate,2001-03-01,5.5,%
united-states,interest-rate,2001-03-20,5.0,%
united-states,interest-rate,2001-04-02,5.0,%
united-states,interest-rate,2001-04-18,4.5,%
united-states,interest-rate,2001-05-01,4.5,%
united-states,interest-rate,2001-05-15,4.0,%
united-states,interest-rate,2001-06-01,4.0,%
united-states,interest-rate,2001-06-27,3.75,%
united-states,interest-rate,2001-07-02,3.75,%
united-states,interest-rate,2001-08-01,3.75,%
united-states,interest-rate,2001-08-21,3.5,%
united-states,interest-rate,2001-09-04,3.5,%
united-states,interest-rate,2001-09-17,3.0,%
united-states,interest-rate,2001-10-01,3.0,%
united-states,interest-rate,2001-10-02,2.5,%
united-states,interest-rate,2001-11-01,2.5,%
united-states,interest-rate,2001-11-06,2.0,%
united-states,interest-rate,2001-12-03,2.0,%
united-states,interest-rate,2001-12-11,1.75,%
united-states,interest-rate,2002-01-02,1.75,%
