company,base_date,base_close,target_date,horizon,actual_close,predicted_close,actual_ret,predicted_ret,actual_dir,predicted_dir,hit
Alphabet Inc.,2022-04-27,115.02,2022-05-03,4,118.13,115.84081375620268,0.02703877586506694,0.007136269833095827,up,up,1.0
Alphabet Inc.,2022-04-27,115.02,2022-05-04,5,122.58,116.39006155036283,0.06572769953051645,0.011911507132349454,up,up,1.0
Alphabet Inc.,2022-04-28,119.41,2022-04-29,1,114.97,118.75138302194256,-0.037182815509588796,-0.005515593150133473,down,down,1.0
Alphabet Inc.,2022-04-28,119.41,2022-05-02,2,117.16,119.55304143206823,-0.01884264299472406,0.0011979016168514385,down,flat,0.0
Alphabet Inc.,2022-04-28,119.41,2022-05-03,3,118.13,119.90731969630892,-0.010719370236998586,0.0041648077741304815,down,up,0.0
Alphabet Inc.,2022-04-28,119.41,2022-05-04,4,122.58,120.26155041711655,0.0265471903525668,0.007131315778549167,up,up,1.0
Alphabet Inc.,2022-04-28,119.41,2022-05-05,5,116.75,119.97858960989794,-0.02227619127376264,0.004761658235473924,down,up,0.0
Alphabet Inc.,2022-04-29,114.97,2022-05-02,1,117.16,116.99502301413898,0.019048447421066345,0.01761349059875603,up,up,1.0
Alphabet Inc.,2022-04-29,114.97,2022-05-03,2,118.13,117.19104026691764,0.027485430981995275,0.019318433216644695,up,up,1.0
Alphabet Inc.,2022-04-29,114.97,2022-05-04,3,122.58,117.75047602391442,0.06619118030790641,0.02418436134569381,up,up,1.0
Alphabet Inc.,2022-04-29,114.97,2022-05-05,4,116.75,117.51391056822307,0.015482299730364453,0.022126733654197348,up,up,1.0
Alphabet Inc.,2022-04-29,114.97,2022-05-06,5,115.66,117.38730998077274,0.00600156562581541,0.02102557172108152,up,up,1.0
Alphabet Inc.,2022-05-02,117.16,2022-05-03,1,118.13,115.74434732659137,0.008279276203482408,-0.012083071640565294,up,down,0.0
Alphabet Inc.,2022-05-02,117.16,2022-05-04,2,122.58,116.24821524400764,0.046261522703994556,-0.007782389518541802,up,down,0.0
Alphabet Inc.,2022-05-02,117.16,2022-05-05,3,116.75,116.06818214821772,-0.003499487879822436,-0.009319032534843641,down,down,1.0
Alphabet Inc.,2022-05-02,117.16,2022-05-06,4,115.66,116.02011481040607,-0.012803004438374873,-0.00972930342773921,down,down,1.0
Alphabet Inc.,2022-05-02,117.16,2022-05-09,5,113.08,116.78998657587245,-0.03482417207237964,-0.0031581890075755314,down,down,1.0
Alphabet Inc.,2022-05-03,118.13,2022-05-04,1,122.58,118.5449464012699,0.03767036315923138,0.0035126250848209715,up,up,1.0
Alphabet Inc.,2022-05-03,118.13,2022-05-05,2,116.75,118.54773613050838,-0.011682045204435753,0.0035362408406703445,down,up,0.0
Alphabet Inc.,2022-05-03,118.13,2022-05-06,3,115.66,118.4977996738821,-0.02090916786591043,0.0031135162438170124,down,up,0.0
Alphabet Inc.,2022-05-03,118.13,2022-05-09,4,113.08,119.18408195384924,-0.04274951324811646,0.008923067415976031,down,up,0.0
Alphabet Inc.,2022-05-03,118.13,2022-05-10,5,114.58,118.66442492890155,-0.030051638025903642,0.004524040708554626,down,up,0.0
Alphabet Inc.,2022-05-04,122.58,2022-05-05,1,116.75,120.22176604161402,-0.04756077663566649,-0.01923832565170485,down,down,1.0
Alphabet Inc.,2022-05-04,122.58,2022-05-06,2,115.66,120.16590118709908,-0.056452928699624746,-0.019694067652968814,down,down,1.0
Alphabet Inc.,2022-05-04,122.58,2022-05-09,3,113.08,120.72732716563073,-0.07750040789688367,-0.015113989511904654,down,down,1.0
Alphabet Inc.,2022-05-04,122.58,2022-05-10,4,114.58,120.08408100365584,-0.0652635013868494,-0.020361551609921348,down,down,1.0
Alphabet Inc.,2022-05-04,122.58,2022-05-11,5,113.96,120.43387589201048,-0.07032142274433027,-0.017507946712265635,down,down,1.0
Alphabet Inc.,2022-05-05,116.75,2022-05-06,1,115.66,117.8670518101496,-0.009336188436830864,0.009567895590146504,down,up,0.0
Alphabet Inc.,2022-05-05,116.75,2022-05-09,2,113.08,118.14495012797664,-0.03143468950749466,0.01194818096768002,down,up,0.0
Alphabet Inc.,2022-05-05,116.75,2022-05-10,3,114.58,117.65737700489885,-0.018586723768736633,0.007771965780718183,down,up,0.0
Alphabet Inc.,2022-05-05,116.75,2022-05-11,4,113.96,117.94556220063237,-0.02389721627408999,0.0102403614615192,down,up,0.0
Alphabet Inc.,2022-05-05,116.75,2022-05-12,5,113.16,118.35680418197211,-0.030749464668094247,0.013762776719247185,down,up,0.0
Alphabet Inc.,2022-05-06,115.66,2022-05-09,1,113.08,115.84387373185524,-0.022306761196610743,0.0015897780724126167,down,flat,0.0
Alphabet Inc.,2022-05-06,115.66,2022-05-10,2,114.58,115.22845249922943,-0.009337713989278906,-0.0037311732731330014,down,down,1.0
Alphabet Inc.,2022-05-06,115.66,2022-05-11,3,113.96,115.7340107208322,-0.01469825350164277,0.00063989902154769,down,flat,0.0
Alphabet Inc.,2022-05-06,115.66,2022-05-12,4,113.16,116.18552637538536,-0.02161507867888639,0.0045437175807138885,down,up,0.0
Alphabet Inc.,2022-05-06,115.66,2022-05-13,5,116.52,116.09024823546513,0.007435587065536914,0.00371993978441232,up,up,1.0
Alphabet Inc.,2022-05-09,113.08,2022-05-10,1,114.58,112.77027690832895,0.013264945171559957,-0.0027389732195883076,up,down,0.0
Alphabet Inc.,2022-05-09,113.08,2022-05-11,2,113.96,113.2324183517133,0.007782101167315135,0.0013478807190777167,up,flat,0.0
Alphabet Inc.,2022-05-09,113.08,2022-05-12,3,113.16,113.94240176447786,0.0007074637424831827,0.007626474747770305,flat,up,0.0
Alphabet Inc.,2022-05-09,113.08,2022-05-13,4,116.52,113.95528737791135,0.03042094092677748,0.007740426051568347,up,up,1.0
Alphabet Inc.,2022-05-09,113.08,2022-05-16,5,114.79,114.26272782969012,0.015122037495578422,0.010459213209145054,up,up,1.0
Alphabet Inc.,2022-05-10,114.58,2022-05-11,1,113.96,116.09582605478681,-0.005411066503752876,0.013229412242859258,down,up,0.0
Alphabet Inc.,2022-05-10,114.58,2022-05-12,2,113.16,116.62868550697155,-0.012393087798917802,0.01787995729596397,down,up,0.0
Alphabet Inc.,2022-05-10,114.58,2022-05-13,3,116.52,116.33410563920617,0.016931401640774984,0.015309003658633037,up,up,1.0
Alphabet Inc.,2022-05-10,114.58,2022-05-16,4,114.79,116.33232919364242,0.0018327805899808688,0.015293499682688292,flat,up,0.0
Alphabet Inc.,2022-05-10,114.58,2022-05-17,5,116.7,116.60995212093383,0.01850235643218716,0.017716461170656554,up,up,1.0
Alphabet Inc.,2022-05-11,113.96,2022-05-12,1,113.16,114.82743656734041,-0.007020007020006995,0.007611763490175673,down,up,0.0
Alphabet Inc.,2022-05-11,113.96,2022-05-13,2,116.52,114.59677534025855,0.022464022464022484,0.005587709198477993,up,up,1.0
Alphabet Inc.,2022-05-11,113.96,2022-05-16,3,114.79,114.75543285341828,0.007283257283257394,0.00697993026867577,up,up,1.0
Alphabet Inc.,2022-05-11,113.96,2022-05-17,4,116.7,115.20223558847084,0.024043524043524125,0.01090062818945988,up,up,1.0
Alphabet Inc.,2022-05-11,113.96,2022-05-18,5,112.4,115.45282185860083,-0.013689013689013586,0.01309952490874723,down,up,0.0
Alphabet Inc.,2022-05-12,113.16,2022-05-13,1,116.52,112.19551065906722,0.029692470837751853,-0.008523235603859775,up,down,0.0
Alphabet Inc.,2022-05-12,113.16,2022-05-16,2,114.79,112.18685652434559,0.014404383174266611,-0.008599712580897936,up,down,0.0
Alphabet Inc.,2022-05-12,113.16,2022-05-17,3,116.7,112.76536838532019,0.03128313891834576,-0.0034873772948021357,up,down,0.0
Alphabet Inc.,2022-05-12,113.16,2022-05-18,4,112.4,113.06943451370378,-0.006716154118062839,-0.0008003312680824828,down,flat,0.0
Alphabet Inc.,2022-05-12,113.16,2022-05-19,5,110.75,113.1755083433665,-0.021297278190173175,0.00013704792653327613,down,flat,0.0
Alphabet Inc.,2022-05-13,116.52,2022-05-16,1,114.79,116.50202646007932,-0.01484723652591821,-0.00015425283145103718,down,flat,0.0
Alphabet Inc.,2022-05-13,116.52,2022-05-17,2,116.7,117.19182236255594,0.0015447991761071646,0.005765725734259725,flat,up,0.0
Alphabet Inc.,2022-05-13,116.52,2022-05-18,3,112.4,117.19507249605383,-0.03535873669756257,0.005793619087314017,down,up,0.0
Alphabet Inc.,2022-05-13,116.52,2022-05-19,4,110.75,117.07708624955936,-0.04951939581187775,0.00478103544077722,down,up,0.0
Alphabet Inc.,2022-05-13,116.52,2022-05-20,5,109.31,116.65814474041959,-0.061877789220734586,0.0011855882287984125,down,flat,0.0
Alphabet Inc.,2022-05-16,114.79,2022-05-17,1,116.7,115.6641222791495,0.01663908005923858,0.007614968892320665,up,up,1.0
Alphabet Inc.,2022-05-16,114.79,2022-05-18,2,112.4,115.6798603496064,-0.020820628974649362,0.007752072041174267,down,up,0.0
Alphabet Inc.,2022-05-16,114.79,2022-05-19,3,110.75,115.70093086117001,-0.03519470337137386,0.0079356290719575,down,up,0.0
Alphabet Inc.,2022-05-16,114.79,2022-05-20,4,109.31,115.3902886433131,-0.0477393501176061,0.005229450677873442,down,up,0.0
Alphabet Inc.,2022-05-16,114.79,2022-05-23,5,111.67,115.57802334986233,-0.027180067950169914,0.00686491288319826,down,up,0.0
Alphabet Inc.,2022-05-17,116.7,2022-05-18,1,112.4,116.88051359915914,-0.036846615252784896,0.001546817473514493,down,flat,0.0
Alphabet Inc.,2022-05-17,116.7,2022-05-19,2,110.75,117.03760683758685,-0.05098543273350473,0.0028929463375051163,down,up,0.0
Alphabet Inc.,2022-05-17,116.7,2022-05-20,3,109.31,116.67525466788518,-0.06332476435304199,-0.0002120422631946748,down,flat,0.0
Alphabet Inc.,2022-05-17,116.7,2022-05-23,4,111.67,116.87328723928853,-0.04310197086546702,0.0014848949382050296,down,flat,0.0
Alphabet Inc.,2022-05-17,116.7,2022-05-24,5,105.93,117.23951724356024,-0.09228791773778916,0.004623112626908658,down,up,0.0
Alphabet Inc.,2022-05-18,112.4,2022-05-19,1,110.75,113.51756300005019,-0.014679715302491153,0.009942731317172443,down,up,0.0
Alphabet Inc.,2022-05-18,112.4,2022-05-20,2,109.31,113.01146957957101,-0.027491103202847002,0.00544012081468868,down,up,0.0
Alphabet Inc.,2022-05-18,112.4,2022-05-23,3,111.67,113.55814799090294,-0.00649466192170822,0.010303807748246732,down,up,0.0
Alphabet Inc.,2022-05-18,112.4,2022-05-24,4,105.93,114.02154217234894,-0.05756227758007116,0.014426531782463866,down,up,0.0
Alphabet Inc.,2022-05-18,112.4,2022-05-25,5,105.84,113.82964052299047,-0.058362989323843435,0.012719221734790639,down,up,0.0
Alphabet Inc.,2022-05-19,110.75,2022-05-20,1,109.31,111.12206835054786,-0.013002257336343095,0.003359533639258359,down,up,0.0
Alphabet Inc.,2022-05-19,110.75,2022-05-23,2,111.67,111.47462104324492,0.008306997742663672,0.006542853663611044,up,up,1.0
Alphabet Inc.,2022-05-19,110.75,2022-05-24,3,105.93,112.03200679470322,-0.04352144469525953,0.011575682119216446,down,up,0.0
Alphabet Inc.,2022-05-19,110.75,2022-05-25,4,105.84,111.83521426605243,-0.04433408577878101,0.009798774411308643,down,up,0.0
Alphabet Inc.,2022-05-19,110.75,2022-05-26,5,108.3,112.33204961934605,-0.022121896162528243,0.014284872409445159,down,up,0.0
Alphabet Inc.,2022-05-20,109.31,2022-05-23,1,111.67,110.25130366746623,0.02158997346994785,0.008611322545661233,up,up,1.0
Alphabet Inc.,2022-05-20,109.31,2022-05-24,2,105.93,110.67419986731656,-0.03092123319001002,0.012480101247063922,down,up,0.0
Alphabet Inc.,2022-05-20,109.31,2022-05-25,3,105.84,110.58887424006551,-0.03174457963589789,0.011699517336616094,down,up,0.0
Alphabet Inc.,2022-05-20,109.31,2022-05-26,4,108.3,111.05438293319801,-0.009239776781630273,0.01595812764795546,down,up,0.0
Alphabet Inc.,2022-05-20,109.31,2022-05-27,5,112.8,111.10273599778932,0.03192754551276182,0.01640047569105591,up,up,1.0
Alphabet Inc.,2022-05-23,111.67,2022-05-24,1,105.93,111.49529636619772,-0.05140145070296404,-0.0015644634530516785,down,flat,0.0
Alphabet Inc.,2022-05-23,111.67,2022-05-25,2,105.84,111.48792811032945,-0.05220739679412553,-0.001630445864337359,down,flat,0.0
Alphabet Inc.,2022-05-23,111.67,2022-05-26,3,108.3,111.87237039517746,-0.030178203635712407,0.001812218099556314,down,flat,0.0
Alphabet Inc.,2022-05-23,111.67,2022-05-27,4,112.8,111.93413205645155,0.010119100922360486,0.0023652910938617706,up,up,1.0
Alphabet Inc.,2022-05-23,111.67,2022-05-31,5,114.04,112.24217093649587,0.021223247067251764,0.005123765886055929,up,up,1.0
Alphabet Inc.,2022-05-24,105.93,2022-05-25,1,105.84,104.35711343779084,-0.0008496176720476107,-0.014848357993100756,flat,down,0.0
Alphabet Inc.,2022-05-24,105.93,2022-05-26,2,108.3,104.44036791540606,0.022373265363919478,-0.014062419376889925,up,down,0.0
Alphabet Inc.,2022-05-24,105.93,2022-05-27,3,112.8,105.01484729968635,0.0648541489662984,-0.008639221186761588,up,down,0.0
Alphabet Inc.,2022-05-24,105.93,2022-05-31,4,114.04,105.59105412388368,0.07655999244784291,-0.0031997156246231177,up,down,0.0
Alphabet Inc.,2022-05-24,105.93,2022-06-01,5,114.14,105.92873285011586,0.07750401208345127,-1.1962143718897214e-05,up,flat,0.0
Alphabet Inc.,2022-05-25,105.84,2022-05-26,1,108.3,106.15242789936991,0.02324263038548747,0.002951888693971163,up,up,1.0
Alphabet Inc.,2022-05-25,105.84,2022-05-27,2,112.8,106.64841272523017,0.06575963718820856,0.007638064297337205,up,up,1.0
Alphabet Inc.,2022-05-25,105.84,2022-05-31,3,114.04,107.03014165980736,0.07747543461829179,0.011244724676940215,up,up,1.0
Alphabet Inc.,2022-05-25,105.84,2022-06-01,4,114.14,107.20974611316703,0.07842025699168553,0.01294166773589404,up,up,1.0
Alphabet Inc.,2022-05-25,105.84,2022-06-02,5,117.75,107.10286494719067,0.11252834467120178,0.011931830566805217,up,up,1.0
Alphabet Inc.,2022-05-26,108.3,2022-05-27,1,112.8,107.82938553203016,0.04155124653739612,-0.004345470618373391,up,down,0.0
Alphabet Inc.,2022-05-26,108.3,2022-05-31,2,114.04,108.41831114909357,0.05300092336103425,0.001092439049802138,up,flat,0.0
Alphabet Inc.,2022-05-26,108.3,2022-06-01,3,114.14,108.61067474568515,0.05392428439519856,0.0028686495446458723,up,up,1.0
Alphabet Inc.,2022-05-26,108.3,2022-06-02,4,117.75,108.54742772418743,0.08725761772853188,0.002284651192866407,up,up,1.0
Alphabet Inc.,2022-05-26,108.3,2022-06-03,5,114.56,108.35488283375835,0.05780240073868888,0.0005067667013698595,up,flat,0.0
Alphabet Inc.,2022-05-27,112.8,2022-05-31,1,114.04,112.51057242042165,0.01099290780141852,-0.0025658473366874496,up,down,0.0
Alphabet Inc.,2022-05-27,112.8,2022-06-01,2,114.14,112.79206542376608,0.011879432624113506,-7.034198788937567e-05,up,flat,0.0
Alphabet Inc.,2022-05-27,112.8,2022-06-02,3,117.75,112.35619181801465,0.043882978723404284,-0.003934469698451654,up,down,0.0
Alphabet Inc.,2022-05-27,112.8,2022-06-03,4,114.56,111.97365113990553,0.01560283687943267,-0.007325787766794945,up,down,0.0
Alphabet Inc.,2022-05-27,112.8,2022-06-06,5,117.01,112.40911554987001,0.03732269503546107,-0.003465287678457342,up,down,0.0
Alphabet Inc.,2022-05-31,114.04,2022-06-01,1,114.14,114.3823043257583,0.0008768853034022651,0.003001616325484846,flat,up,0.0
Alphabet Inc.,2022-05-31,114.04,2022-06-02,2,117.75,114.12183366116625,0.032532444756225826,0.0007175873480028335,up,flat,0.0
Alphabet Inc.,2022-05-31,114.04,2022-06-03,3,114.56,113.7336301605809,0.004559803577692003,-0.002686512095923404,up,down,0.0
Alphabet Inc.,2022-05-31,114.04,2022-06-06,4,117.01,114.15295272262163,0.026043493511048742,0.0009904658244618402,up,flat,0.0
Alphabet Inc.,2022-05-31,114.04,2022-06-07,5,117.23,113.91475772545785,0.027972641178533826,-0.0010982310991069777,up,flat,0.0
Alphabet Inc.,2022-06-01,114.14,2022-06-02,1,117.75,114.87225315483369,0.03162782547748379,0.006415394733079424,up,up,1.0
Alphabet Inc.,2022-06-01,114.14,2022-06-03,2,114.56,114.4265314298986,0.003679691606798683,0.002510350708766446,up,up,1.0
Alphabet Inc.,2022-06-01,114.14,2022-06-06,3,117.01,114.8124152723187,0.025144559313124273,0.005891144842462781,up,up,1.0
Alphabet Inc.,2022-06-01,114.14,2022-06-07,4,117.23,114.46500629364141,0.027072016821447376,0.002847435549688174,up,up,1.0
Alphabet Inc.,2022-06-01,114.14,2022-06-08,5,117.24,114.36115648583315,0.027159628526371073,0.0019375896778793455,up,flat,0.0
Alphabet Inc.,2022-06-02,117.75,2022-06-03,1,114.56,115.23075180324042,-0.027091295116772805,-0.021394889144455004,down,down,1.0
Alphabet Inc.,2022-06-02,117.75,2022-06-06,2,117.01,115.59887128540794,-0.006284501061571082,-0.018268609041121545,down,down,1.0
Alphabet Inc.,2022-06-02,117.75,2022-06-07,3,117.23,115.2692184551729,-0.004416135881104,-0.021068208448637757,down,down,1.0
Alphabet Inc.,2022-06-02,117.75,2022-06-08,4,117.24,115.06200886167443,-0.004331210191082846,-0.02282795021932545,down,down,1.0
Alphabet Inc.,2022-06-02,117.75,2022-06-09,5,114.92,115.11667967165214,-0.024033970276008478,-0.022363654593187805,down,down,1.0
Alphabet Inc.,2022-06-03,114.56,2022-06-06,1,117.01,115.35438207138833,0.021386173184357565,0.006934201042146709,up,up,1.0
Alphabet Inc.,2022-06-03,114.56,2022-06-07,2,117.23,114.96114851275144,0.02330656424581007,0.0035016455372855566,up,up,1.0
Alphabet Inc.,2022-06-03,114.56,2022-06-08,3,117.24,114.80790477349143,0.023393854748603286,0.0021639732322924882,up,up,1.0
Alphabet Inc.,2022-06-03,114.56,2022-06-09,4,114.92,114.81342942940364,0.003142458100558654,0.0022121982315261744,up,up,1.0
Alphabet Inc.,2022-06-03,114.56,2022-06-10,5,111.43,115.03846756261709,-0.027321927374301634,0.004176567411112812,down,up,0.0
Alphabet Inc.,2022-06-06,117.01,2022-06-07,1,117.23,117.27448644277752,0.001880181181095623,0.0022603746925691,flat,up,0.0
Alphabet Inc.,2022-06-06,117.01,2022-06-08,2,117.24,117.30154292043656,0.001965643962054438,0.002491606874938511,flat,up,0.0
Alphabet Inc.,2022-06-06,117.01,2022-06-09,3,114.92,117.1975548407282,-0.01786172122040854,0.0016028958270933838,down,flat,0.0
Alphabet Inc.,2022-06-06,117.01,2022-06-10,4,111.43,117.37964006213137,-0.04768823177506194,0.0031590467663564405,down,up,0.0
Alphabet Inc.,2022-06-06,117.01,2022-06-13,5,106.88,117.73610133614949,-0.08657379711135808,0.006205463944530238,down,up,0.0
Alphabet Inc.,2022-06-07,117.23,2022-06-08,1,117.24,116.21501417170609,8.530239699727805e-05,-0.008658072407181748,flat,down,0.0
Alphabet Inc.,2022-06-07,117.23,2022-06-09,2,114.92,115.85302956442032,-0.019704853706389167,-0.011745887874943947,down,down,1.0
Alphabet Inc.,2022-06-07,117.23,2022-06-10,3,111.43,116.04798004993324,-0.049475390258466236,-0.010082913503938922,down,down,1.0
Alphabet Inc.,2022-06-07,117.23,2022-06-13,4,106.88,116.2991249645787,-0.08828798089226314,-0.007940587182643597,down,down,1.0
Alphabet Inc.,2022-06-07,117.23,2022-06-14,5,107.19,116.3510531961407,-0.0856436065853451,-0.007497626920236348,down,down,1.0
Alphabet Inc.,2022-06-08,117.24,2022-06-09,1,114.92,117.25211582636513,-0.019788468099624645,0.00010334208772716155,down,flat,0.0
Alphabet Inc.,2022-06-08,117.24,2022-06-10,2,111.43,117.4775895643208,-0.04955646537018073,0.0020265230665370156,down,up,0.0
Alphabet Inc.,2022-06-08,117.24,2022-06-13,3,106.88,117.56672140669198,-0.08836574547935858,0.0027867741955986667,down,up,0.0
Alphabet Inc.,2022-06-08,117.24,2022-06-14,4,107.19,117.56811430255782,-0.08572159672466732,0.0027986549177569237,down,up,0.0
Alphabet Inc.,2022-06-08,117.24,2022-06-15,5,110.39,117.62995470998223,-0.058427157966564267,0.003326123421888726,down,up,0.0
Alphabet Inc.,2022-06-09,114.92,2022-06-10,1,111.43,116.01603054272977,-0.030368952314653627,0.009537335039416672,down,up,0.0
Alphabet Inc.,2022-06-09,114.92,2022-06-13,2,106.88,116.1003898817371,-0.0699617124956492,0.010271405166525402,down,up,0.0
Alphabet Inc.,2022-06-09,114.92,2022-06-14,3,107.19,116.23008855910021,-0.06726418378002091,0.011400004865125376,down,up,0.0
Alphabet Inc.,2022-06-09,114.92,2022-06-15,4,110.39,116.38389084042943,-0.03941872607030979,0.012738347027753467,down,up,0.0
Alphabet Inc.,2022-06-09,114.92,2022-06-16,5,106.64,116.1070753185503,-0.07205012182387749,0.010329579869041934,down,up,0.0
Alphabet Inc.,2022-06-10,111.43,2022-06-13,1,106.88,111.76707686896708,-0.040832809835771436,0.0030250100418834605,down,up,0.0
Alphabet Inc.,2022-06-10,111.43,2022-06-14,2,107.19,111.83863811298093,-0.03805079422058699,0.003667218100878794,down,up,0.0
Alphabet Inc.,2022-06-10,111.43,2022-06-15,3,110.39,112.29337750551662,-0.00933321367674779,0.007748160329503811,down,up,0.0
Alphabet Inc.,2022-06-10,111.43,2022-06-16,4,106.64,112.28592374942058,-0.04298662837655933,0.007681268504178129,down,up,0.0
Alphabet Inc.,2022-06-10,111.43,2022-06-17,5,107.87,112.63916985861495,-0.03194830835502111,0.010851385251861634,down,up,0.0
Alphabet Inc.,2022-06-13,106.88,2022-06-14,1,107.19,107.09523120336496,0.0029004491017964287,0.0020137650015434605,up,up,1.0
Alphabet Inc.,2022-06-13,106.88,2022-06-15,2,110.39,107.46473644867987,0.0328405688622755,0.005470962281810224,up,up,1.0
Alphabet Inc.,2022-06-13,106.88,2022-06-16,3,106.64,107.85546501964211,-0.0022455089820358804,0.009126731096950929,down,up,0.0
Alphabet Inc.,2022-06-13,106.88,2022-06-17,4,107.87,108.4575192537455,0.009262724550898289,0.014759723556750627,up,up,1.0
