mae,rmse,mape,r2,company,split
0.5174328088760376,0.5432555724102639,0.02329484559595585,-47.540653228759766,Alphabet Inc.,0
0.2230583131313324,0.2747447102265693,0.010027785785496235,-10.838890075683594,Alphabet Inc.,0
0.1569267213344574,0.18057952140023276,0.007062374614179134,-2.908081293106079,Alphabet Inc.,0
0.11603736877441406,0.1439778778940934,0.005215146113187075,0.13250654935836792,Alphabet Inc.,0
0.12872657179832458,0.1869015879838101,0.005742665380239487,-0.22140717506408691,Alphabet Inc.,0
0.3243354856967926,0.41089179071250226,0.014445465989410877,-3.9366183280944824,Alphabet Inc.,0
0.365365207195282,0.4054479016656991,0.01632222905755043,-3.473874092102051,Alphabet Inc.,0
0.4893989562988281,0.5157052179995353,0.021899614483118057,-6.612555503845215,Alphabet Inc.,0
0.07409973442554474,0.08146418403151667,0.003341022878885269,0.8738704919815063,Alphabet Inc.,0
0.16444015502929688,0.20359707957697484,0.007425196468830109,0.21824300289154053,Alphabet Inc.,0
0.34755629301071167,0.36055084342053795,0.015851182863116264,-8.683939933776855,Alphabet Inc.,0
0.11970291286706924,0.1355806940637001,0.005475301761180162,-0.8207316398620605,Alphabet Inc.,0
0.21302452683448792,0.21606791865268962,0.009737908840179443,-3.624138355255127,Alphabet Inc.,0
0.17647704482078552,0.21679249320885954,0.008011755533516407,-1.728682041168213,Alphabet Inc.,0
0.2881607115268707,0.3125692648419686,0.013114631175994873,-4.103375434875488,Alphabet Inc.,0
0.3751983642578125,0.42167542293312743,0.017118703573942184,-6.116922378540039,Alphabet Inc.,0
0.7009280920028687,0.730186448651306,0.03214510902762413,-10.64533519744873,Alphabet Inc.,0
0.5383625030517578,0.5700499831838131,0.02487349510192871,-3.012998104095459,Alphabet Inc.,0
0.3897418975830078,0.42769629600719117,0.018123041838407516,-2.7844340801239014,Alphabet Inc.,0
0.3005092740058899,0.3047406688173832,0.013973007909953594,-1.8862168788909912,Alphabet Inc.,0
0.22810478508472443,0.2835847979307024,0.010569198057055473,-1.5723013877868652,Alphabet Inc.,0
0.3552139401435852,0.41835131027469674,0.0163897555321455,-2.591144561767578,Alphabet Inc.,0
0.6120929718017578,0.6850066705713077,0.028082842007279396,-8.857876777648926,Alphabet Inc.,0
0.6716655492782593,0.7526395760800342,0.030495211482048035,-7.257513999938965,Alphabet Inc.,0
0.6900997161865234,0.8090617718919857,0.031169068068265915,-11.206820487976074,Alphabet Inc.,0
1.5356388092041016,2.0835621771692754,0.06467893719673157,-1.737260103225708,Alphabet Inc.,0
2.1226859092712402,2.645418049418459,0.08723883330821991,-2.3637337684631348,Alphabet Inc.,0
2.54181170463562,2.961340562265714,0.10270599275827408,-3.5350985527038574,Alphabet Inc.,0
2.701467990875244,3.0099796563154886,0.10707266628742218,-4.684738636016846,Alphabet Inc.,0
3.390071153640747,3.394906009052789,0.13395091891288757,-156.3298797607422,Alphabet Inc.,0
0.3916831910610199,0.498836026767648,0.01536438800394535,-2.5277974605560303,Alphabet Inc.,0
