horizon,company,model,calibration,acc_test,f1_macro_test,operable_share,operable_accuracy,operable_f1,dir_acc,dir_f1,dir_acc_operable,high_vol_dir_acc_operable,low_vol_dir_acc_operable,high_vol_dir_f1,low_vol_dir_f1,high_vol_coverage,low_vol_coverage
1,NVIDIA Corporation,tcn,raw,0.21212121212121213,0.15196773591040214,0.8856749311294766,0.15085536547433903,0.08762420957542909,0.4217391304347826,0.3108974358974359,0.47549019607843135,0.5595238095238095,0.4166666666666667,0.34057971014492755,0.28735632183908044,0.8154269972451791,0.9559228650137741
1,NVIDIA Corporation,ensemble,raw,0.546831955922865,0.3645218718647289,0.325068870523416,0.22033898305084745,0.19057174709348623,0.22608695652173913,0.29602964982533864,0.611764705882353,0.6666666666666666,0.6052631578947368,0.10651629072681704,0.3919836956521739,0.08539944903581267,0.5647382920110193
1,NVIDIA Corporation,tcn,temperature,0.21487603305785125,0.15474407851423147,0.8705234159779615,0.15031645569620253,0.08735632183908047,0.41304347826086957,0.3114754098360656,0.48223350253807107,0.569620253164557,0.423728813559322,0.3383458646616541,0.29069767441860467,0.790633608815427,0.9504132231404959
1,NVIDIA Corporation,ensemble,temperature,0.5316804407713499,0.36307025734270315,0.3484848484848485,0.2134387351778656,0.19133986928104574,0.23478260869565218,0.3088186494109839,0.6067415730337079,0.7,0.5949367088607594,0.1231527093596059,0.40164835164835166,0.10192837465564739,0.5950413223140496
1,NVIDIA Corporation,tcn,platt,0.6831955922865014,0.270594653573377,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,NVIDIA Corporation,ensemble,platt,0.6831955922865014,0.270594653573377,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,NVIDIA Corporation,tcn,isotonic,0.6831955922865014,0.270594653573377,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,NVIDIA Corporation,ensemble,isotonic,0.6005509641873278,0.3427675034480328,0.22589531680440772,0.24390243902439024,0.13071895424836602,0.17391304347826086,0.21505376344086022,0.625,0.8,0.6101694915254238,0.07272727272727272,0.2748091603053435,0.027548209366391185,0.42424242424242425
1,NVIDIA Corporation,stacked,meta,0.6611570247933884,0.2664446294754371,0.028925619834710745,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.05234159779614325,0.005509641873278237
1,"Tesla, Inc.",tcn,raw,0.18794835007173602,0.11123100250361438,1.0,0.18794835007173602,0.11123100250361438,0.5458333333333333,0.36131253204423935,0.5458333333333333,0.5677966101694916,0.5245901639344263,0.3795236622332199,0.34408602150537637,1.0,1.0
1,"Tesla, Inc.",ensemble,raw,0.2654232424677188,0.2655525059602895,0.8249641319942611,0.19304347826086957,0.19243179818128484,0.4625,0.5036656089287668,0.578125,0.5882352941176471,0.5700934579439252,0.46753777051857903,0.5298358643963799,0.7478510028653295,0.9022988505747126
1,"Tesla, Inc.",tcn,temperature,0.18938307030129126,0.11281502789605895,0.9985652797704447,0.1882183908045977,0.11135942382036752,0.5458333333333333,0.36131253204423935,0.5458333333333333,0.5677966101694916,0.5245901639344263,0.3795236622332199,0.34408602150537637,0.997134670487106,1.0
1,"Tesla, Inc.",ensemble,temperature,0.599713055954089,0.3027405077094518,0.10903873744619799,0.2236842105263158,0.12186379928315412,0.07083333333333333,0.11258278145695365,0.85,0.8461538461538461,0.8571428571428571,0.1375,0.08450704225352113,0.12034383954154727,0.09770114942528736
1,"Tesla, Inc.",tcn,platt,0.6556671449067432,0.2640092432120162,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,"Tesla, Inc.",ensemble,platt,0.6556671449067432,0.2640092432120162,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,"Tesla, Inc.",tcn,isotonic,0.6556671449067432,0.2640092432120162,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
1,"Tesla, Inc.",ensemble,isotonic,0.6585365853658537,0.2744926552492342,0.0028694404591104736,1.0,1.0,0.008333333333333333,0.015037593984962405,1.0,,1.0,0.0,0.030303030303030304,0.0,0.005747126436781609
