company,horizon,down,flat,up
Alphabet Inc.,5,0.0033333333333333335,0.32,0.6766666666666666
"Amazon.com, Inc.",5,0.233201581027668,0.22134387351778656,0.5454545454545454
"Amazon.com, Inc.",5,0.2885572139303483,0.19402985074626866,0.5174129353233831
"Amazon.com, Inc.",5,0.27106227106227104,0.20512820512820512,0.5238095238095238
Apple Inc.,5,0.2742616033755274,0.5063291139240507,0.21940928270042195
Apple Inc.,5,0.2346368715083799,0.5027932960893855,0.26256983240223464
Apple Inc.,5,0.2129032258064516,0.4645161290322581,0.3225806451612903
"Meta Platforms, Inc.",5,0.3736842105263158,0.12105263157894737,0.5052631578947369
"Meta Platforms, Inc.",5,0.47058823529411764,0.12418300653594772,0.40522875816993464
"Meta Platforms, Inc.",5,0.5269230769230769,0.1346153846153846,0.3384615384615385
Microsoft Corporation,5,0.1608695652173913,0.0391304347826087,0.8
Microsoft Corporation,5,0.1793478260869565,0.043478260869565216,0.7771739130434783
Microsoft Corporation,5,0.125,0.05448717948717949,0.8205128205128205
NVIDIA Corporation,5,0.136986301369863,0.3470319634703196,0.5159817351598174
NVIDIA Corporation,5,0.09836065573770492,0.4426229508196721,0.45901639344262296
NVIDIA Corporation,5,0.10153846153846154,0.3353846153846154,0.563076923076923
"Tesla, Inc.",5,0.47307692307692306,0.2153846153846154,0.31153846153846154
"Tesla, Inc.",5,0.45054945054945056,0.21428571428571427,0.33516483516483514
"Tesla, Inc.",5,0.40234375,0.25390625,0.34375
